Date,Open,High,Low,Close,Adj Close,Volume
2017-02-16,5859.100098,5880.899902,5839.799805,5863.000000,5863.000000,1045221900
2017-02-17,5863.000000,5866.299805,5845.700195,5851.000000,5851.000000,858927300
2017-02-20,5851.000000,5857.100098,5826.399902,5840.500000,5840.500000,756498100
2017-02-21,5840.500000,5840.700195,5821.000000,5835.399902,5835.399902,864834800
2017-02-22,5835.399902,5850.100098,5826.700195,5850.100098,5850.100098,928545700
2017-02-23,5850.100098,5850.100098,5812.899902,5832.500000,5832.500000,928522300
2017-02-24,5832.500000,5832.500000,5778.799805,5786.899902,5786.899902,1055255300
2017-02-27,5786.899902,5792.299805,5760.200195,5773.799805,5773.799805,899405500
2017-02-28,5773.799805,5801.399902,5761.000000,5761.000000,5761.000000,1178963800
2017-03-01,5761.000000,5761.000000,5724.100098,5750.899902,5750.899902,1059928000
2017-03-02,5750.899902,5820.700195,5750.899902,5820.700195,5820.700195,1059840400
2017-03-03,5820.700195,5820.700195,5757.200195,5775.399902,5775.399902,771604000
2017-03-06,5775.399902,5789.000000,5760.399902,5788.500000,5788.500000,712683600
2017-03-07,5788.500000,5814.500000,5761.799805,5801.899902,5801.899902,871701900
2017-03-08,5801.899902,5801.899902,5780.399902,5799.500000,5799.500000,927689900
2017-03-09,5799.500000,5799.500000,5768.899902,5780.500000,5780.500000,729630600
2017-03-10,5780.500000,5817.000000,5780.500000,5811.200195,5811.200195,773648100
2017-03-13,5811.200195,5811.200195,5782.799805,5794.600098,5794.600098,716132700
2017-03-14,5794.600098,5820.399902,5784.399902,5798.100098,5798.100098,793339700
2017-03-15,5798.100098,5813.899902,5769.500000,5813.700195,5813.700195,778510900
2017-03-16,5813.700195,5840.600098,5808.200195,5827.500000,5827.500000,1154927500
2017-03-17,5827.500000,5855.100098,5820.600098,5840.799805,5840.799805,1311169700
2017-03-20,5840.799805,5840.799805,5807.299805,5820.500000,5820.500000,654209700
2017-03-21,5820.500000,5823.700195,5805.399902,5819.500000,5819.500000,1037251900
2017-03-22,5819.500000,5819.500000,5728.799805,5732.000000,5732.000000,901360600
2017-03-23,5732.000000,5754.000000,5732.000000,5754.000000,5754.000000,894225000
2017-03-24,5754.000000,5810.299805,5752.700195,5796.100098,5796.100098,763369800
2017-03-27,5796.100098,5796.100098,5744.500000,5789.200195,5789.200195,773473200
2017-03-28,5789.200195,5860.399902,5789.200195,5860.399902,5860.399902,900456600
2017-03-29,5860.399902,5912.899902,5860.399902,5910.700195,5910.700195,916467300
2017-03-30,5910.700195,5934.899902,5910.700195,5931.799805,5931.799805,843104700
2017-03-31,5931.799805,5937.200195,5903.799805,5903.799805,5903.799805,846958700
2017-04-03,5903.799805,5910.799805,5881.399902,5909.700195,5909.700195,671248700
2017-04-04,5909.700195,5910.899902,5888.700195,5895.799805,5895.799805,736386200
2017-04-05,5895.799805,5919.500000,5887.000000,5915.899902,5915.899902,795495600
2017-04-06,5915.899902,5915.899902,5875.700195,5897.299805,5897.299805,754029700
2017-04-07,5897.299805,5928.299805,5879.899902,5902.600098,5902.600098,940549200
2017-04-10,5902.600098,5948.899902,5902.600098,5948.899902,5948.899902,765735000
2017-04-11,5948.899902,5983.200195,5935.399902,5964.600098,5964.600098,788884600
2017-04-12,5964.600098,5978.899902,5950.399902,5968.899902,5968.899902,1133380700
2017-04-13,5968.899902,5968.899902,5917.299805,5925.899902,5925.899902,1024647300
2017-04-18,5925.899902,5925.899902,5855.000000,5868.700195,5868.700195,0
2017-04-19,5868.700195,5868.700195,5826.700195,5839.899902,5839.899902,1091716400
2017-04-20,5839.899902,5859.200195,5837.299805,5854.399902,5854.399902,999598000
2017-04-21,5854.399902,5899.799805,5854.399902,5885.600098,5885.600098,865188400
2017-04-24,5885.600098,5922.799805,5885.100098,5900.700195,5900.700195,646724500
2017-04-26,5900.700195,5949.100098,5900.700195,5936.799805,5936.799805,991956300
2017-04-27,5936.799805,5947.299805,5931.100098,5944.399902,5944.399902,817750200
2017-04-28,5944.399902,5947.600098,5919.899902,5947.600098,5947.600098,891135800
2017-05-01,5947.600098,5976.399902,5940.200195,5976.399902,5976.399902,840011500
2017-05-02,5976.399902,5976.399902,5941.500000,5971.399902,5971.399902,947667200
2017-05-03,5971.399902,5971.500000,5910.000000,5919.899902,5919.899902,991223800
2017-05-04,5919.899902,5920.299805,5885.399902,5904.500000,5904.500000,907184800
2017-05-05,5904.500000,5912.100098,5855.000000,5863.799805,5863.799805,985224500
2017-05-08,5863.799805,5912.000000,5863.799805,5897.799805,5897.799805,1030702500
2017-05-09,5897.799805,5897.799805,5862.700195,5874.500000,5874.500000,871792300
2017-05-10,5874.500000,5921.700195,5854.899902,5911.100098,5911.100098,907290800
2017-05-11,5911.100098,5953.600098,5907.299805,5912.000000,5912.000000,840520000
2017-05-12,5912.000000,5912.000000,5852.500000,5870.899902,5870.899902,775675100
2017-05-15,5870.899902,5878.200195,5841.600098,5868.399902,5868.399902,715764300
2017-05-16,5868.399902,5901.399902,5867.799805,5882.200195,5882.200195,813564800
2017-05-17,5882.200195,5882.200195,5819.399902,5821.200195,5821.200195,967165900
2017-05-18,5821.200195,5821.200195,5736.399902,5775.500000,5775.500000,1054866500
2017-05-19,5775.500000,5777.399902,5747.600098,5768.899902,5768.899902,696270400
2017-05-22,5768.899902,5817.500000,5768.899902,5811.200195,5811.200195,812677500
2017-05-23,5811.200195,5835.200195,5796.700195,5802.799805,5802.799805,773780300
2017-05-24,5802.799805,5817.100098,5796.799805,5811.600098,5811.600098,858197700
2017-05-25,5811.500000,5829.700195,5792.600098,5828.799805,5828.799805,822406400
2017-05-26,5828.799805,5828.799805,5778.799805,5792.100098,5792.100098,737873500
2017-05-29,5791.600098,5796.899902,5747.700195,5747.700195,5747.700195,635135200
2017-05-30,5747.600098,5763.899902,5720.500000,5756.000000,5756.000000,633908700
2017-05-31,5756.000000,5775.500000,5747.299805,5761.299805,5761.299805,1142099000
2017-06-01,5761.299805,5773.500000,5746.899902,5772.500000,5772.500000,819002800
2017-06-02,5772.500000,5825.899902,5772.500000,5821.100098,5821.100098,750239300
2017-06-05,5821.200195,5821.200195,5775.100098,5792.100098,5792.100098,760734400
2017-06-06,5792.100098,5792.100098,5708.100098,5708.100098,5708.100098,826985500
2017-06-07,5708.100098,5721.799805,5685.100098,5707.799805,5707.799805,884763200
2017-06-08,5707.799805,5716.600098,5670.700195,5714.799805,5714.799805,781440700
2017-06-09,5714.799805,5728.399902,5688.500000,5715.500000,5715.500000,753857600
2017-06-13,5715.500000,5801.799805,5715.500000,5801.799805,5801.799805,926763800
2017-06-14,5801.799805,5863.799805,5801.799805,5862.200195,5862.200195,1054592900
2017-06-15,5862.200195,5862.200195,5785.799805,5796.700195,5796.700195,1535082400
2017-06-16,5794.500000,5825.899902,5794.500000,5808.000000,5808.000000,1522930100
2017-06-19,5808.000000,5837.700195,5803.899902,5835.500000,5835.500000,668501100
2017-06-20,5835.500000,5840.200195,5792.299805,5792.299805,5792.299805,815825700
2017-06-21,5792.299805,5792.299805,5703.200195,5703.200195,5703.200195,856742000
2017-06-22,5703.200195,5758.500000,5703.200195,5742.299805,5742.299805,765941500
2017-06-23,5742.299805,5759.899902,5732.000000,5754.600098,5754.600098,732307600
2017-06-26,5754.600098,5786.200195,5750.399902,5758.399902,5758.399902,803725500
2017-06-27,5758.399902,5759.399902,5724.899902,5752.500000,5752.500000,924262700
2017-06-28,5752.500000,5797.399902,5743.399902,5796.100098,5796.100098,854671500
2017-06-29,5796.100098,5857.100098,5796.100098,5855.899902,5855.899902,1022339000
2017-06-30,5855.899902,5855.899902,5760.100098,5764.000000,5764.000000,1102075700
2017-07-03,5764.000000,5772.500000,5726.500000,5727.500000,5727.500000,718015100
2017-07-04,5727.500000,5828.000000,5727.500000,5819.600098,5819.600098,835941400
2017-07-05,5819.600098,5827.000000,5793.399902,5801.000000,5801.000000,676149800
2017-07-06,5801.000000,5808.799805,5780.100098,5797.500000,5797.500000,1062407900
2017-07-07,5797.500000,5797.500000,5717.299805,5743.899902,5743.899902,780273600
2017-07-10,5743.899902,5786.000000,5743.899902,5762.899902,5762.899902,717788600
2017-07-11,5762.899902,5783.299805,5741.899902,5768.500000,5768.500000,747661800
2017-07-12,5768.500000,5769.700195,5710.100098,5717.700195,5717.700195,817581600
2017-07-13,5717.700195,5784.200195,5717.700195,5779.100098,5779.100098,743234400
2017-07-14,5779.100098,5820.799805,5779.100098,5808.700195,5808.700195,813854300
2017-07-17,5808.700195,5818.500000,5782.500000,5800.799805,5800.799805,645521200
2017-07-18,5800.799805,5807.700195,5729.899902,5738.200195,5738.200195,870303800
2017-07-19,5738.100098,5790.500000,5738.100098,5779.399902,5779.399902,756262200
2017-07-20,5779.399902,5814.700195,5779.399902,5805.700195,5805.700195,878725700
2017-07-21,5805.700195,5805.700195,5757.399902,5771.200195,5771.200195,746194700
2017-07-24,5771.200195,5771.200195,5705.600098,5738.000000,5738.000000,721561400
2017-07-25,5738.000000,5790.799805,5738.000000,5775.299805,5775.299805,734623000
2017-07-26,5775.299805,5833.899902,5775.299805,5823.299805,5823.299805,760795700
2017-07-27,5823.299805,5846.200195,5823.299805,5832.200195,5832.200195,718430200
2017-07-28,5832.200195,5832.200195,5746.200195,5755.200195,5755.200195,808598700
2017-07-31,5755.200195,5796.000000,5755.200195,5773.899902,5773.899902,943617600
2017-08-01,5773.899902,5823.299805,5773.899902,5820.600098,5820.600098,1087953000
2017-08-02,5820.600098,5827.600098,5789.899902,5794.500000,5794.500000,812538500
2017-08-03,5794.500000,5794.799805,5758.799805,5786.799805,5786.799805,785788900
2017-08-04,5786.799805,5791.500000,5764.299805,5773.299805,5773.299805,727007300
2017-08-07,5773.299805,5831.399902,5773.299805,5824.500000,5824.500000,720446900
2017-08-08,5824.500000,5842.000000,5775.399902,5795.700195,5795.700195,791759700
2017-08-09,5795.700195,5826.799805,5794.899902,5816.399902,5816.399902,922983200
2017-08-10,5816.399902,5843.399902,5798.500000,5810.600098,5810.600098,910037500
2017-08-11,5810.600098,5810.600098,5725.799805,5743.500000,5743.500000,927590400
2017-08-14,5743.500000,5783.299805,5743.500000,5778.600098,5778.600098,635913100
2017-08-15,5778.600098,5821.799805,5778.600098,5804.000000,5804.000000,756020100
2017-08-16,5804.000000,5830.799805,5778.600098,5830.799805,5830.799805,772157000
2017-08-17,5830.799805,5852.700195,5815.100098,5827.200195,5827.200195,1096337700
2017-08-18,5827.200195,5827.200195,5762.700195,5798.500000,5798.500000,932013800
2017-08-21,5798.500000,5798.500000,5754.500000,5780.000000,5780.000000,739322800
2017-08-22,5780.000000,5805.200195,5780.000000,5804.799805,5804.799805,938298800
2017-08-23,5804.799805,5834.299805,5779.700195,5792.700195,5792.700195,948138300
2017-08-24,5792.700195,5809.399902,5774.100098,5801.700195,5801.700195,898707300
2017-08-25,5801.700195,5809.700195,5780.000000,5803.399902,5803.399902,953253700
2017-08-28,5803.399902,5806.100098,5761.899902,5771.200195,5771.200195,749252700
2017-08-29,5771.000000,5771.000000,5711.700195,5733.600098,5733.600098,959681600
2017-08-30,5733.600098,5753.299805,5720.700195,5733.799805,5733.799805,795386100
2017-08-31,5733.799805,5776.299805,5733.799805,5776.299805,5776.299805,1133802800
2017-09-01,5776.299805,5795.899902,5764.700195,5786.100098,5786.100098,839408300
2017-09-04,5786.100098,5786.100098,5753.200195,5763.799805,5763.799805,786808000
2017-09-05,5763.799805,5767.799805,5730.000000,5767.799805,5767.799805,647305100
2017-09-06,5767.799805,5767.799805,5726.700195,5752.899902,5752.899902,874977900
2017-09-07,5752.899902,5780.000000,5743.899902,5753.799805,5753.799805,820586600
2017-09-08,5753.799805,5758.899902,5729.299805,5739.399902,5739.399902,915513400
2017-09-11,5739.600098,5784.600098,5737.000000,5779.000000,5779.000000,0
2017-09-12,5775.100098,5823.399902,5775.100098,5806.399902,5806.399902,860749200
2017-09-13,5806.399902,5835.700195,5804.000000,5804.000000,5804.000000,778804200
2017-09-14,5804.000000,5808.799805,5788.000000,5798.399902,5798.399902,719327500
2017-09-15,5798.399902,5798.399902,5748.100098,5755.799805,5755.799805,1205589500
2017-09-18,5755.799805,5789.899902,5755.799805,5779.000000,5779.000000,636978500
2017-09-19,5779.000000,5800.000000,5772.399902,5772.399902,5772.399902,789210500
2017-09-20,5772.399902,5772.399902,5742.600098,5769.700195,5769.700195,770656900
2017-09-21,5769.700195,5769.700195,5702.200195,5716.700195,5716.700195,941612300
2017-09-22,5716.700195,5746.200195,5716.700195,5740.600098,5740.600098,663120300
2017-09-25,5740.600098,5767.100098,5737.399902,5741.700195,5741.700195,611902500
2017-09-26,5741.700195,5756.799805,5724.899902,5729.600098,5729.600098,723914400
2017-09-27,5729.600098,5731.299805,5709.700195,5725.500000,5725.500000,714823300
2017-09-28,5725.500000,5745.700195,5725.500000,5731.500000,5731.500000,739769400
2017-09-29,5731.500000,5749.799805,5715.399902,5744.899902,5744.899902,754721400
2017-10-02,5744.899902,5811.500000,5744.899902,5791.299805,5791.299805,480282900
2017-10-03,5791.299805,5799.600098,5756.100098,5764.200195,5764.200195,629630500
2017-10-04,5764.200195,5765.700195,5717.700195,5719.600098,5719.600098,659674200
2017-10-05,5719.600098,5739.700195,5718.899902,5720.299805,5720.299805,652797000
2017-10-06,5720.299805,5777.399902,5720.299805,5777.399902,5777.399902,705105700
2017-10-09,5777.600098,5824.399902,5777.600098,5805.100098,5805.100098,839261000
2017-10-10,5805.100098,5818.600098,5788.799805,5807.100098,5807.100098,733051100
2017-10-11,5807.100098,5846.600098,5807.100098,5840.799805,5840.799805,749501700
2017-10-12,5840.799805,5864.100098,5834.299805,5864.100098,5864.100098,677803300
2017-10-13,5864.100098,5894.299805,5862.399902,5884.700195,5884.700195,665910800
2017-10-16,5884.700195,5924.899902,5884.700195,5917.200195,5917.200195,707726800
2017-10-17,5917.200195,5963.700195,5917.200195,5958.100098,5958.100098,768135300
2017-10-18,5958.100098,5969.500000,5954.799805,5954.799805,5954.799805,910546000
2017-10-19,5954.799805,5973.200195,5949.100098,5959.799805,5959.799805,987567700
2017-10-20,5959.799805,5985.700195,5932.600098,5968.600098,5968.600098,698628600
2017-10-23,5968.600098,5987.299805,5955.500000,5957.200195,5957.200195,697536500
2017-10-24,5957.200195,5972.299805,5949.799805,5962.500000,5962.500000,697185100
2017-10-25,5962.500000,5983.899902,5961.700195,5972.700195,5972.700195,802497500
2017-10-26,5972.700195,5982.500000,5952.600098,5982.500000,5982.500000,759808200
2017-10-27,5982.500000,6003.200195,5928.200195,5969.299805,5969.299805,839422300
2017-10-30,5969.700195,5991.500000,5969.700195,5983.700195,5983.700195,758379100
2017-10-31,5983.700195,5998.600098,5974.899902,5976.399902,5976.399902,801991600
2017-11-01,5976.399902,6019.299805,5976.399902,6005.500000,6005.500000,975804500
2017-11-02,6005.500000,6029.700195,6000.700195,6002.200195,6002.200195,802904300
2017-11-03,6002.200195,6037.899902,6002.200195,6030.299805,6030.299805,708786400
2017-11-06,6030.299805,6038.000000,6020.700195,6027.200195,6027.200195,661028100
2017-11-07,6027.200195,6090.100098,6027.200195,6087.399902,6087.399902,736384600
2017-11-08,6087.399902,6095.200195,6068.799805,6089.100098,6089.100098,720952100
2017-11-09,6089.100098,6124.700195,6089.100098,6122.399902,6122.399902,834844000
2017-11-10,6122.399902,6122.399902,6095.899902,6104.299805,6104.299805,743023900
2017-11-13,6104.299805,6105.000000,6088.000000,6097.200195,6097.200195,632902200
2017-11-14,6097.200195,6097.200195,6037.299805,6048.700195,6048.700195,830517400
2017-11-15,6048.700195,6048.700195,6012.299805,6012.299805,6012.299805,878441900
2017-11-16,6012.299805,6033.000000,5994.399902,6023.500000,6023.500000,770039000
2017-11-17,6023.500000,6058.500000,6023.500000,6038.299805,6038.299805,623007500
2017-11-20,6038.299805,6038.299805,6006.299805,6028.000000,6028.000000,629746000
2017-11-21,6028.000000,6048.799805,6026.500000,6044.200195,6044.200195,677167000
2017-11-22,6044.200195,6078.100098,6044.200195,6067.600098,6067.600098,803536500
2017-11-23,6067.600098,6072.600098,6053.000000,6067.500000,6067.500000,912207100
2017-11-24,6067.600098,6067.600098,6034.500000,6063.100098,6063.100098,570210200
2017-11-27,6063.100098,6089.899902,6060.299805,6070.399902,6070.399902,615614600
2017-11-28,6070.399902,6085.899902,6058.799805,6066.700195,6066.700195,1028411900
2017-11-29,6066.700195,6113.700195,6066.700195,6096.100098,6096.100098,762102100
2017-11-30,6096.100098,6096.100098,6039.200195,6057.200195,6057.200195,1109261900
2017-12-01,6057.200195,6095.899902,6057.200195,6075.500000,6075.500000,623042000
2017-12-04,6075.500000,6087.100098,6065.299805,6070.600098,6070.600098,772715600
2017-12-05,6070.600098,6070.600098,6036.600098,6057.299805,6057.299805,851113800
2017-12-06,6057.299805,6057.299805,6023.500000,6029.899902,6029.899902,822951300
2017-12-07,6029.899902,6069.000000,6028.399902,6060.799805,6060.799805,771693600
2017-12-08,6060.799805,6092.299805,6060.799805,6077.399902,6077.399902,691377300
2017-12-11,6077.399902,6096.899902,6074.600098,6081.899902,6081.899902,686437900
2017-12-12,6081.899902,6098.299805,6081.100098,6093.100098,6093.100098,782177200
2017-12-13,6093.100098,6106.200195,6085.399902,6103.100098,6103.100098,885415400
2017-12-14,6103.100098,6125.299805,6096.399902,6096.399902,6096.399902,816314600
2017-12-15,6096.399902,6096.399902,6077.700195,6087.100098,6087.100098,1230429700
2017-12-18,6087.100098,6130.500000,6087.100098,6130.000000,6130.000000,785901700
2017-12-19,6130.000000,6170.799805,6130.000000,6163.200195,6163.200195,1058139400
2017-12-20,6163.200195,6174.000000,6148.799805,6167.899902,6167.899902,898244100
2017-12-21,6167.899902,6173.799805,6148.500000,6156.299805,6156.299805,1045266200
2017-12-22,6156.299805,6181.600098,6156.299805,6167.299805,6167.299805,702547700
2017-12-27,6167.299805,6190.600098,6167.299805,6169.700195,6169.700195,541076700
2017-12-28,6169.700195,6189.399902,6163.000000,6189.399902,6189.399902,592493500
2017-12-29,6189.399902,6193.000000,6155.000000,6167.299805,6167.299805,649264800
2018-01-02,6167.299805,6177.399902,6141.399902,6166.000000,6166.000000,655733700
2018-01-03,6166.000000,6186.399902,6166.000000,6175.299805,6175.299805,915028700
2018-01-04,6175.299805,6206.600098,6175.299805,6185.399902,6185.399902,722438600
2018-01-05,6185.399902,6232.100098,6185.399902,6229.700195,6229.700195,899363000
2018-01-08,6229.700195,6251.100098,6229.700195,6236.500000,6236.500000,596313600
2018-01-09,6236.500000,6254.100098,6236.500000,6241.500000,6241.500000,829384000
2018-01-10,6241.500000,6256.500000,6205.200195,6205.899902,6205.899902,795037200
2018-01-11,6205.899902,6206.299805,6163.899902,6176.200195,6176.200195,674137600
2018-01-12,6176.200195,6192.600098,6176.200195,6176.799805,6176.799805,820251100
2018-01-15,6176.799805,6210.399902,6176.799805,6187.700195,6187.700195,761793100
2018-01-16,6187.700195,6189.200195,6156.100098,6165.899902,6165.899902,684812100
2018-01-17,6165.899902,6165.899902,6131.000000,6134.299805,6134.299805,747031600
2018-01-18,6134.299805,6153.399902,6130.399902,6130.399902,6130.399902,785274800
2018-01-19,6130.399902,6143.600098,6117.100098,6119.299805,6119.299805,768932100
2018-01-22,6119.299805,6130.899902,6106.200195,6106.200195,6106.200195,619410600
2018-01-23,6106.200195,6154.799805,6106.200195,6150.700195,6150.700195,673002000
2018-01-24,6150.700195,6178.899902,6150.100098,6168.799805,6168.799805,703057000
2018-01-25,6168.799805,6170.299805,6144.700195,6164.700195,6164.700195,731573000
2018-01-29,6164.700195,6200.600098,6164.700195,6187.600098,6187.600098,1022351600
2018-01-30,6187.600098,6187.600098,6130.799805,6135.299805,6135.299805,768204700
2018-01-31,6135.299805,6151.799805,6103.899902,6146.500000,6146.500000,979382900
2018-02-01,6146.500000,6201.700195,6146.500000,6198.799805,6198.799805,915146800
2018-02-02,6198.799805,6229.799805,6186.899902,6229.799805,6229.799805,711610700
2018-02-05,6229.799805,6229.799805,6117.200195,6128.399902,6128.399902,959583200
2018-02-06,6128.399902,6128.399902,5893.799805,5930.200195,5930.200195,1249153700
2018-02-07,5930.200195,6039.899902,5930.200195,5981.500000,5981.500000,1007323200
2018-02-08,5981.500000,5998.399902,5946.500000,5995.200195,5995.200195,813200100
2018-02-09,5995.200195,5995.200195,5887.299805,5937.500000,5937.500000,867699100
2018-02-12,5937.500000,5939.100098,5893.100098,5919.700195,5919.700195,728159200
2018-02-13,5919.700195,5962.100098,5916.700195,5957.000000,5957.000000,775392200
2018-02-14,5957.000000,5968.000000,5931.299805,5940.000000,5940.000000,707420100
2018-02-15,5940.000000,6012.299805,5940.000000,6008.700195,6008.700195,859222700
2018-02-16,6008.700195,6037.500000,6004.299805,6004.799805,6004.799805,745319600
2018-02-19,6005.100098,6052.100098,5992.899902,6044.000000,6044.000000,700634300
2018-02-20,6044.000000,6047.000000,6019.000000,6045.600098,6045.600098,772278200
2018-02-21,6045.600098,6059.100098,6026.899902,6047.299805,6047.299805,768469200
2018-02-22,6047.299805,6076.000000,6036.899902,6057.700195,6057.700195,908923900
2018-02-23,6057.700195,6108.100098,6057.700195,6105.200195,6105.200195,926859700
2018-02-26,6105.200195,6146.100098,6105.200195,6146.100098,6146.100098,838647900
2018-02-27,6146.100098,6184.600098,6146.100098,6159.299805,6159.299805,1078674700
2018-02-28,6159.299805,6159.299805,6114.399902,6117.299805,6117.299805,1056646900
2018-03-01,6117.299805,6117.299805,6061.200195,6075.700195,6075.700195,828455600
2018-03-02,6075.700195,6075.700195,6004.200195,6028.399902,6028.399902,793000200
2018-03-05,6028.399902,6028.399902,5988.100098,5996.399902,5996.399902,686425200
2018-03-06,5996.399902,6077.399902,5996.399902,6061.500000,6061.500000,799068700
2018-03-07,6061.500000,6061.500000,5998.200195,6005.399902,6005.399902,800440400
2018-03-08,6005.399902,6046.600098,6000.100098,6046.600098,6046.600098,1143533900
2018-03-09,6046.600098,6082.200195,6046.100098,6069.100098,6069.100098,1007215800
2018-03-12,6076.399902,6130.700195,6076.399902,6101.399902,6101.399902,726784000
2018-03-13,6101.399902,6101.399902,6055.100098,6077.100098,6077.100098,803135200
2018-03-14,6077.100098,6077.100098,6027.399902,6042.600098,6042.600098,934471900
2018-03-15,6042.600098,6042.600098,6013.500000,6027.600098,6027.600098,996189600
2018-03-16,6027.600098,6058.799805,6027.600098,6054.899902,6054.899902,1434783400
2018-03-19,6054.899902,6086.100098,6040.200195,6064.700195,6064.700195,665393800
2018-03-20,6064.700195,6064.700195,6020.700195,6040.799805,6040.799805,705680400
2018-03-21,6040.799805,6066.299805,6039.700195,6053.100098,6053.100098,828262900
2018-03-22,6053.100098,6060.600098,6014.899902,6043.200195,6043.200195,769674800
2018-03-23,6043.200195,6043.200195,5916.899902,5929.000000,5929.000000,839819900
2018-03-26,5929.000000,5929.000000,5881.000000,5901.399902,5901.399902,711018000
2018-03-27,5901.399902,5948.299805,5901.399902,5943.700195,5943.700195,874229500
2018-03-28,5943.700195,5943.700195,5892.299805,5899.200195,5899.200195,794819600
2018-03-29,5899.200195,5912.399902,5861.899902,5868.899902,5868.899902,950131000
2018-04-03,5868.899902,5873.100098,5834.000000,5859.100098,5859.100098,784069100
2018-04-04,5859.100098,5870.299805,5836.200195,5863.700195,5863.700195,797284400
2018-04-05,5863.700195,5905.299805,5863.700195,5888.000000,5888.000000,616981700
2018-04-06,5888.000000,5897.200195,5860.799805,5886.899902,5886.899902,590627300
2018-04-09,5886.899902,5911.200195,5868.899902,5904.700195,5904.700195,882821500
2018-04-10,5904.700195,5951.799805,5883.700195,5951.799805,5951.799805,1323474900
2018-04-11,5951.799805,5958.200195,5922.399902,5925.799805,5925.799805,1027759500
2018-04-12,5925.799805,5932.200195,5898.100098,5911.399902,5911.399902,931988700
2018-04-13,5911.399902,5940.000000,5911.399902,5924.700195,5924.700195,910540200
2018-04-16,5924.700195,5959.200195,5924.700195,5933.000000,5933.000000,827766600
2018-04-17,5933.000000,5962.799805,5933.000000,5934.299805,5934.299805,630529200
2018-04-18,5934.299805,5959.200195,5934.299805,5956.299805,5956.299805,706697000
2018-04-19,5956.299805,5996.299805,5956.299805,5976.399902,5976.399902,1198623400
2018-04-20,5976.399902,5979.899902,5957.899902,5964.399902,5964.399902,720445400
2018-04-23,5964.399902,5986.600098,5964.399902,5976.000000,5976.000000,674547500
2018-04-24,5976.000000,6015.700195,5970.000000,6009.399902,6009.399902,932775500
2018-04-26,6009.200195,6027.600098,5996.399902,6003.000000,6003.000000,983899700
2018-04-27,6003.000000,6042.899902,6003.000000,6042.899902,6042.899902,841907600
2018-04-30,6042.899902,6079.299805,6036.100098,6071.600098,6071.600098,852284800
2018-05-01,6071.600098,6107.500000,6067.899902,6100.000000,6100.000000,956190200
2018-05-02,6100.000000,6139.700195,6096.000000,6136.700195,6136.700195,1161729100
2018-05-03,6136.700195,6197.899902,6136.700195,6187.000000,6187.000000,1165215700
2018-05-04,6187.000000,6199.000000,6154.799805,6155.399902,6155.399902,1375994400
2018-05-07,6155.399902,6201.299805,6155.399902,6175.600098,6175.600098,666953300
2018-05-08,6175.600098,6201.600098,6175.600098,6183.200195,6183.200195,922296100
2018-05-09,6183.200195,6208.700195,6175.500000,6204.399902,6204.399902,815122800
2018-05-10,6204.399902,6240.799805,6204.399902,6215.899902,6215.899902,809863000
2018-05-11,6215.899902,6238.700195,6215.899902,6216.399902,6216.399902,744645700
2018-05-14,6216.399902,6235.000000,6211.799805,6235.000000,6235.000000,789958800
2018-05-15,6235.000000,6245.899902,6198.700195,6198.700195,6198.700195,811287000
2018-05-16,6198.700195,6228.299805,6195.600098,6208.100098,6208.100098,1040890600
2018-05-17,6208.100098,6220.500000,6181.899902,6197.200195,6197.200195,798175500
2018-05-18,6197.200195,6212.700195,6183.399902,6190.899902,6190.899902,642146500
2018-05-21,6190.899902,6200.799805,6176.200195,6190.200195,6190.200195,675667800
2018-05-22,6190.200195,6190.200195,6138.299805,6149.899902,6149.899902,674175500
2018-05-23,6149.899902,6163.899902,6135.299805,6140.299805,6140.299805,773447800
2018-05-24,6140.299805,6147.899902,6120.799805,6144.100098,6144.100098,782816900
2018-05-25,6144.100098,6145.200195,6123.600098,6141.000000,6141.000000,866687700
2018-05-28,6141.000000,6141.000000,6103.799805,6113.600098,6113.600098,665813500
2018-05-29,6113.600098,6132.899902,6104.600098,6121.700195,6121.700195,753634700
2018-05-30,6121.700195,6121.700195,6072.600098,6093.799805,6093.799805,974972300
2018-05-31,6093.799805,6132.399902,6093.799805,6123.500000,6123.500000,1238942500
2018-06-01,6123.500000,6123.500000,6086.799805,6104.000000,6104.000000,879274600
2018-06-04,6104.000000,6149.200195,6104.000000,6138.600098,6138.600098,750661000
2018-06-05,6138.600098,6138.600098,6097.000000,6108.500000,6108.500000,932237000
2018-06-06,6108.500000,6138.299805,6108.500000,6137.399902,6137.399902,995302600
2018-06-07,6137.399902,6181.799805,6137.399902,6169.399902,6169.399902,2866711200
2018-06-08,6169.399902,6172.799805,6153.200195,6156.799805,6156.799805,1920946100
2018-06-12,6156.799805,6173.899902,6153.799805,6164.799805,6164.799805,1617021300
2018-06-13,6164.799805,6164.799805,6121.500000,6133.100098,6133.100098,939592800
2018-06-14,6133.100098,6144.700195,6118.799805,6129.600098,6129.600098,1117865600
2018-06-15,6129.600098,6211.200195,6129.600098,6205.299805,6205.299805,1487521300
2018-06-18,6205.299805,6222.399902,6195.600098,6212.799805,6212.799805,952869500
2018-06-19,6212.799805,6253.299805,6208.799805,6208.899902,6208.899902,937565600
2018-06-20,6208.899902,6274.600098,6208.899902,6274.600098,6274.600098,989495300
2018-06-21,6274.600098,6347.799805,6274.600098,6332.899902,6332.899902,1482337500
